form_id,move_id,version_group_id,learn_method_id,level_learned_at,move_order
10193,heal-pulse,25,1,72,83
10193,bulldoze,20,4,0,84
10193,bulldoze,25,4,0,84
10193,snarl,20,4,0,85
10193,snarl,25,4,0,85
10193,icicle-crash,20,1,1,86
10193,icicle-crash,25,1,1,86
10193,draining-kiss,20,4,0,87
10193,draining-kiss,25,4,0,87
10193,grassy-terrain,20,4,0,88
10193,grassy-terrain,25,1,40,88
10193,grassy-terrain,25,4,0,88
10193,high-horsepower,20,4,0,89
10193,solar-blade,20,4,0,90
10193,throat-chop,20,4,0,91
10193,pollen-puff,20,4,0,92
10193,pollen-puff,25,4,0,92
10193,psychic-terrain,20,4,0,93
10193,psychic-terrain,25,1,40,93
10193,psychic-terrain,25,4,0,93
10193,speed-swap,20,4,0,94
10193,smart-strike,20,4,0,95
10193,smart-strike,25,4,0,95
10193,stomping-tantrum,20,4,0,96
10193,stomping-tantrum,25,4,0,96
10193,body-press,20,4,0,97
10193,body-press,25,4,0,97
10193,life-dew,20,1,8,98
10193,life-dew,25,1,8,98
10193,expanding-force,20,3,0,99
10193,lash-out,20,3,0,100
10193,glacial-lance,20,1,1,101
10193,glacial-lance,25,1,1,101
10193,tera-blast,25,4,0,102
10193,snowscape,25,4,0,103
10193,trailblaze,25,4,0,104
10194,pound,20,1,1,1
10194,pound,25,1,1,1
10194,pay-day,20,4,0,2
10194,stomp,20,1,1,3
10194,stomp,25,1,1,3
10194,double-kick,20,1,1,4
10194,double-kick,25,1,1,4
10194,tackle,20,1,1,5
10194,tackle,25,1,1,5
10194,body-slam,20,4,0,6
10194,body-slam,25,4,0,6
10194,take-down,20,1,1,7
10194,take-down,25,1,1,7
10194,take-down,25,4,0,7
10194,thrash,20,1,1,8
10194,thrash,25,1,1,8
10194,double-edge,20,1,1,9
10194,double-edge,25,1,1,9
10194,tail-whip,20,1,1,10
10194,tail-whip,25,1,1,10
10194,disable,20,1,1,11
10194,disable,25,1,1,11
10194,psybeam,25,4,0,12
10194,hyper-beam,20,4,0,13
10194,hyper-beam,25,4,0,13
10194,mega-drain,20,1,1,14
10194,mega-drain,25,1,1,14
10194,leech-seed,20,1,64,15
10194,leech-seed,25,1,64,15
10194,growth,20,1,1,16
10194,growth,25,1,1,16
10194,solar-beam,20,1,80,17
10194,solar-beam,20,4,0,17
10194,solar-beam,25,1,80,17
10194,solar-beam,25,4,0,17
10194,confusion,20,1,1,18
10194,confusion,25,1,1,18
10194,psychic,20,1,56,19
10194,psychic,20,4,0,19
10194,psychic,25,1,56,19
10194,psychic,25,4,0,19
10194,agility,20,1,1,20
10194,agility,20,4,0,20
10194,agility,25,1,1,20
10194,agility,25,4,0,20
10194,night-shade,25,4,0,21
10194,confuse-ray,20,1,1,22
10194,confuse-ray,25,1,1,22
10194,confuse-ray,25,4,0,22
10194,light-screen,20,4,0,23
10194,light-screen,25,4,0,23
10194,haze,20,1,1,24
10194,haze,25,1,1,24
10194,reflect,20,4,0,25
10194,reflect,25,4,0,25
10194,metronome,20,4,0,26
10194,metronome,25,4,0,26
10194,swift,20,4,0,27
10194,swift,25,4,0,27
10194,rest,20,4,0,28
10194,rest,25,4,0,28
10194,tri-attack,20,4,0,29
10194,substitute,20,4,0,30
10194,substitute,25,4,0,30
10194,snore,20,4,0,31
10194,protect,20,4,0,32
10194,protect,25,4,0,32
10194,scary-face,20,4,0,33
10194,scary-face,25,4,0,33
10194,giga-drain,20,1,16,34
10194,giga-drain,20,4,0,34
10194,giga-drain,25,1,16,34
10194,giga-drain,25,4,0,34
10194,endure,20,4,0,35
10194,endure,25,4,0,35
10194,sleep-talk,20,4,0,36
10194,sleep-talk,25,4,0,36
10194,safeguard,20,4,0,37
10194,baton-pass,20,4,0,38
10194,baton-pass,25,4,0,38
10194,encore,20,4,0,39
10194,encore,25,4,0,39
10194,sunny-day,20,4,0,40
10194,sunny-day,25,4,0,40
10194,crunch,20,4,0,41
10194,crunch,25,4,0,41
10194,shadow-ball,20,1,1,42
10194,shadow-ball,20,4,0,42
10194,shadow-ball,25,1,1,42
10194,shadow-ball,25,4,0,42
10194,future-sight,20,1,88,43
10194,future-sight,20,4,0,43
10194,future-sight,25,1,88,43
10194,uproar,20,4,0,44
10194,will-o-wisp,20,4,0,45
10194,will-o-wisp,25,4,0,45
10194,facade,20,4,0,46
10194,facade,25,4,0,46
10194,taunt,20,4,0,47
10194,taunt,25,4,0,47
10194,helping-hand,20,1,32,48
10194,helping-hand,20,4,0,48
10194,helping-hand,25,1,32,48
10194,helping-hand,25,4,0,48
10194,trick,20,4,0,49
10194,trick,25,4,0,49
10194,skill-swap,20,4,0,50
10194,skill-swap,25,4,0,50
10194,imprison,20,4,0,51
10194,imprison,25,4,0,51
10194,aromatherapy,20,1,40,52
10194,bullet-seed,20,4,0,53
10194,bullet-seed,25,4,0,53
10194,mud-shot,20,4,0,54
10194,mud-shot,25,4,0,54
10194,magical-leaf,20,4,0,55
10194,magical-leaf,25,4,0,55
10194,calm-mind,20,4,0,56
10194,calm-mind,25,4,0,56
10194,payback,20,4,0,57
10194,assurance,20,4,0,58
10194,power-swap,20,4,0,59
10194,guard-swap,20,4,0,60
10194,dark-pulse,20,4,0,61
10194,dark-pulse,25,4,0,61
10194,seed-bomb,20,4,0,62
10194,seed-bomb,25,4,0,62
10194,energy-ball,20,1,48,63
10194,energy-ball,20,4,0,63
10194,energy-ball,25,1,48,63
10194,energy-ball,25,4,0,63
10194,giga-impact,20,4,0,64
10194,giga-impact,25,4,0,64
10194,nasty-plot,20,1,1,65
10194,nasty-plot,20,4,0,65
10194,nasty-plot,25,1,1,65
10194,nasty-plot,25,4,0,65
10194,psycho-cut,20,4,0,66
10194,zen-headbutt,20,4,0,67
10194,zen-headbutt,25,4,0,67
10194,trick-room,20,4,0,68
10194,trick-room,25,4,0,68
10194,leaf-storm,20,4,0,69
10194,leaf-storm,25,4,0,69
10194,grass-knot,20,4,0,70
10194,grass-knot,25,4,0,70
10194,wonder-room,20,4,0,71
10194,psyshock,20,1,24,72
10194,psyshock,20,4,0,72
10194,psyshock,25,1,24,72
10194,psyshock,25,4,0,72
10194,magic-room,20,4,0,73
10194,foul-play,20,4,0,74
10194,foul-play,25,4,0,74
10194,round,20,4,0,75
10194,stored-power,20,4,0,76
10194,stored-power,25,4,0,76
10194,ally-switch,20,4,0,77
10194,heal-pulse,20,1,72,78
10194,heal-pulse,25,1,72,78
10194,hex,20,1,1,79
10194,hex,20,4,0,79
10194,hex,25,1,1,79
10194,hex,25,4,0,79
10194,bulldoze,20,4,0,80
10194,bulldoze,25,4,0,80
10194,snarl,20,4,0,81
10194,snarl,25,4,0,81
10194,phantom-force,20,4,0,82
10194,phantom-force,25,4,0,82
10194,draining-kiss,20,4,0,83
10194,draining-kiss,25,4,0,83
10194,grassy-terrain,20,4,0,84
10194,grassy-terrain,25,1,40,84
10194,grassy-terrain,25,4,0,84
10194,solar-blade,20,4,0,85
10194,pollen-puff,20,4,0,86
10194,pollen-puff,25,4,0,86
10194,psychic-terrain,20,4,0,87
10194,psychic-terrain,25,1,40,87
10194,psychic-terrain,25,4,0,87
10194,speed-swap,20,4,0,88
10194,stomping-tantrum,20,4,0,89
10194,stomping-tantrum,25,4,0,89
10194,life-dew,20,1,8,90
10194,life-dew,25,1,8,90
10194,expanding-force,20,3,0,91
10194,lash-out,20,3,0,92
10194,astral-barrage,20,1,1,93
10194,astral-barrage,25,1,1,93
10194,tera-blast,25,4,0,94
10229,double-kick,25,2,0,1
10229,tackle,24,1,1,2
10229,body-slam,25,4,0,3
10229,take-down,25,1,36,4
10229,take-down,25,4,0,4
10229,thrash,25,2,0,5
10229,double-edge,24,1,37,6
10229,double-edge,25,2,0,6
10229,double-edge,25,4,0,6
10229,leer,25,1,1,7
10229,bite,24,1,9,8
10229,bite,25,1,8,8
10229,roar,25,1,44,9
10229,roar,25,4,0,9
10229,ember,24,1,5,10
10229,ember,25,1,1,10
10229,flamethrower,24,3,0,11
10229,flamethrower,25,1,40,11
10229,flamethrower,25,4,0,11
10229,fire-spin,25,4,0,12
10229,dig,25,4,0,13
10229,agility,25,4,0,14
10229,fire-blast,25,4,0,15
10229,swift,24,3,0,16
10229,rest,24,3,0,17
10229,rest,25,4,0,17
10229,rock-slide,24,1,21,18
10229,rock-slide,24,3,0,18
10229,rock-slide,25,1,48,18
10229,rock-slide,25,4,0,18
10229,substitute,25,4,0,19
10229,flame-wheel,25,1,12,20
10229,reversal,25,1,52,21
10229,reversal,25,4,0,21
10229,protect,25,4,0,22
10229,scary-face,25,4,0,23
10229,outrage,24,3,0,24
10229,outrage,25,4,0,24
10229,sandstorm,25,4,0,25
10229,endure,25,4,0,26
10229,sleep-talk,25,4,0,27
10229,iron-tail,24,3,0,28
10229,morning-sun,25,2,0,29
10229,sunny-day,25,4,0,30
10229,crunch,24,1,29,31
10229,crunch,25,1,32,31
10229,crunch,25,4,0,31
10229,rock-smash,24,3,0,32
10229,heat-wave,25,4,0,33
10229,will-o-wisp,25,4,0,34
10229,facade,25,4,0,35
10229,helping-hand,25,1,16,36
10229,helping-hand,25,4,0,36
10229,overheat,25,4,0,37
10229,rock-tomb,25,4,0,38
10229,aerial-ace,24,3,0,39
10229,howl,25,1,4,40
10229,covet,25,2,0,41
10229,rock-blast,25,4,0,42
10229,close-combat,25,4,0,43
10229,flare-blitz,24,1,47,44
10229,flare-blitz,25,1,56,44
10229,flare-blitz,25,4,0,44
10229,power-gem,25,4,0,45
10229,thunder-fang,25,4,0,46
10229,fire-fang,24,1,15,47
10229,fire-fang,24,3,0,47
10229,fire-fang,25,1,24,47
10229,fire-fang,25,4,0,47
10229,stone-edge,25,4,0,48
10229,stealth-rock,25,4,0,49
10229,head-smash,25,2,0,50
10229,smack-down,25,4,0,51
10229,flame-charge,25,4,0,52
10229,retaliate,25,1,28,53
10229,wild-charge,24,3,0,54
10229,snarl,24,3,0,55
10229,play-rough,24,3,0,56
10229,smart-strike,25,4,0,57
10229,psychic-fangs,25,4,0,58
10229,scorching-sands,25,4,0,59
10229,tera-blast,25,4,0,60
10229,temper-flare,25,4,0,61
10230,tackle,24,1,1,1
10230,body-slam,25,4,0,2
10230,body-slam,32,12,0,2
10230,take-down,25,1,1,3
10230,take-down,25,4,0,3
10230,thrash,32,12,0,4
10230,double-edge,24,1,37,5
10230,double-edge,25,4,0,5
10230,double-edge,32,12,0,5
10230,leer,25,1,1,6
10230,bite,24,1,9,7
10230,bite,25,1,1,7
10230,bite,32,12,0,7
10230,roar,25,1,1,8
10230,roar,25,4,0,8
10230,roar,32,12,0,8
10230,ember,24,1,5,9
10230,ember,25,1,1,9
10230,flamethrower,24,3,0,10
10230,flamethrower,25,1,5,10
10230,flamethrower,25,4,0,10
10230,flamethrower,32,12,0,10
10230,hyper-beam,24,3,0,11
10230,hyper-beam,25,4,0,11
10230,hyper-beam,32,12,0,11
10230,solar-beam,25,4,0,12
10230,solar-beam,32,12,0,12
10230,fire-spin,25,4,0,13
10230,fire-spin,32,12,0,13
10230,rock-throw,25,1,1,14
10230,dig,25,4,0,15
10230,dig,32,12,0,15
10230,agility,25,1,1,16
10230,agility,25,4,0,16
10230,agility,32,12,0,16
10230,fire-blast,25,4,0,17
10230,fire-blast,32,12,0,17
10230,swift,24,3,0,18
10230,rest,24,3,0,19
10230,rest,25,4,0,19
10230,rest,32,12,0,19
10230,rock-slide,24,1,21,20
10230,rock-slide,24,3,0,20
10230,rock-slide,25,1,1,20
10230,rock-slide,25,4,0,20
10230,rock-slide,32,12,0,20
10230,substitute,25,4,0,21
10230,substitute,32,12,0,21
10230,thief,25,4,0,22
10230,thief,32,12,0,22
10230,flame-wheel,25,1,1,23
10230,snore,32,12,0,24
10230,reversal,25,1,1,25
10230,reversal,25,4,0,25
10230,reversal,32,12,0,25
10230,protect,25,4,0,26
10230,protect,32,12,0,26
10230,scary-face,25,4,0,27
10230,scary-face,32,12,0,27
10230,outrage,24,3,0,28
10230,outrage,25,4,0,28
10230,outrage,32,12,0,28
10230,sandstorm,25,4,0,29
10230,sandstorm,32,12,0,29
10230,endure,25,4,0,30
10230,endure,32,12,0,30
10230,sleep-talk,25,4,0,31
10230,sleep-talk,32,12,0,31
10230,iron-tail,24,3,0,32
10230,iron-tail,32,12,0,32
10230,morning-sun,32,12,0,33
10230,sunny-day,25,4,0,34
10230,sunny-day,32,12,0,34
10230,crunch,24,1,29,35
10230,crunch,25,1,1,35
10230,crunch,25,4,0,35
10230,crunch,32,12,0,35
10230,extreme-speed,25,1,0,36
10230,extreme-speed,32,12,0,36
10230,rock-smash,24,3,0,37
10230,heat-wave,25,4,0,38
10230,heat-wave,32,12,0,38
10230,will-o-wisp,25,4,0,39
10230,will-o-wisp,32,12,0,39
10230,facade,25,4,0,40
10230,facade,32,12,0,40
10230,helping-hand,25,1,1,41
10230,helping-hand,25,4,0,41
10230,helping-hand,32,12,0,41
10230,hyper-voice,25,4,0,42
10230,hyper-voice,32,12,0,42
10230,overheat,25,4,0,43
10230,overheat,32,12,0,43
10230,rock-tomb,25,4,0,44
10230,rock-tomb,32,12,0,44
10230,aerial-ace,24,3,0,45
10230,aerial-ace,25,4,0,45
10230,aerial-ace,32,12,0,45
10230,howl,25,1,1,46
10230,howl,32,12,0,46
10230,covet,32,12,0,47
10230,rock-blast,25,4,0,48
10230,rock-blast,32,12,0,48
10230,close-combat,25,4,0,49
10230,close-combat,32,12,0,49
10230,flare-blitz,24,1,47,50
10230,flare-blitz,25,1,1,50
10230,flare-blitz,25,4,0,50
10230,flare-blitz,32,12,0,50
10230,dragon-pulse,25,4,0,51
10230,dragon-pulse,32,12,0,51
10230,power-gem,25,4,0,52
10230,power-gem,32,12,0,52
10230,giga-impact,24,3,0,53
10230,giga-impact,25,4,0,53
10230,giga-impact,32,12,0,53
10230,thunder-fang,24,3,0,54
10230,thunder-fang,25,4,0,54
10230,thunder-fang,32,12,0,54
10230,fire-fang,24,1,15,55
10230,fire-fang,24,3,0,55
10230,fire-fang,25,1,1,55
10230,fire-fang,25,4,0,55
10230,fire-fang,32,12,0,55
10230,iron-head,24,3,0,56
10230,iron-head,25,4,0,56
10230,iron-head,32,12,0,56
10230,stone-edge,24,3,0,57
10230,stone-edge,25,4,0,57
10230,stone-edge,32,12,0,57
10230,stealth-rock,25,4,0,58
10230,stealth-rock,32,12,0,58
10230,head-smash,32,12,0,59
10230,smack-down,25,4,0,60
10230,smack-down,32,12,0,60
10230,flame-charge,25,4,0,61
10230,flame-charge,32,12,0,61
10230,round,32,12,0,62
10230,retaliate,25,1,1,63
10230,bulldoze,24,3,0,64
10230,bulldoze,25,4,0,64
10230,bulldoze,32,12,0,64
10230,wild-charge,24,3,0,65
10230,wild-charge,25,4,0,65
10230,wild-charge,32,12,0,65
10230,heat-crash,25,4,0,66
10230,heat-crash,32,12,0,66
10230,snarl,24,3,0,67
10230,snarl,25,4,0,67
10230,snarl,32,12,0,67
10230,play-rough,24,3,0,68
10230,burn-up,32,12,0,69
10230,smart-strike,25,4,0,70
10230,smart-strike,32,12,0,70
10230,psychic-fangs,25,4,0,71
10230,psychic-fangs,32,12,0,71
10230,scorching-sands,25,4,0,72
10230,scorching-sands,32,12,0,72
10230,raging-fury,24,1,29,73
10230,raging-fury,25,1,64,73
10230,raging-fury,32,12,0,73
10230,tera-blast,25,4,0,74
10230,temper-flare,25,4,0,75
10230,temper-flare,32,12,0,75
10231,tackle,24,1,5,1
10231,tackle,25,1,1,1
10231,take-down,25,4,0,2
10231,double-edge,25,4,0,3
10231,leech-seed,25,2,0,4
10231,solar-beam,25,4,0,5
10231,stun-spore,25,1,6,6
10231,thunder-shock,24,1,1,7
10231,thunder-shock,25,1,4,7
10231,thunderbolt,24,1,29,8
10231,thunderbolt,24,3,0,8
10231,thunderbolt,25,4,0,8
10231,thunder-wave,24,1,9,9
10231,thunder-wave,25,4,0,9
10231,thunder,24,1,37,10
10231,thunder,25,4,0,10
10231,agility,25,4,0,11
10231,screech,25,1,13,12
10231,reflect,25,4,0,13
10231,self-destruct,24,1,47,14
10231,self-destruct,25,1,26,14
10231,swift,24,3,0,15
10231,swift,25,1,20,15
10231,swift,25,4,0,15
10231,explosion,25,1,41,16
10231,rest,24,3,0,17
10231,rest,25,4,0,17
10231,substitute,25,4,0,18
10231,thief,25,4,0,19
10231,protect,25,4,0,20
10231,giga-drain,25,4,0,21
10231,endure,25,4,0,22
10231,rollout,25,1,11,23
10231,spark,24,1,15,24
10231,sleep-talk,25,4,0,25
10231,rain-dance,25,4,0,26
10231,facade,25,4,0,27
10231,charge,25,1,1,28
10231,charge,25,4,0,28
10231,taunt,25,4,0,29
10231,recycle,25,2,0,30
10231,ice-ball,24,3,0,31
10231,bullet-seed,25,1,9,32
10231,bullet-seed,25,4,0,32
10231,magical-leaf,24,3,0,33
10231,gyro-ball,25,1,46,34
10231,gyro-ball,25,4,0,34
10231,worry-seed,25,2,0,35
10231,seed-bomb,25,1,34,36
10231,seed-bomb,25,4,0,36
10231,energy-ball,24,1,21,37
10231,energy-ball,24,3,0,37
10231,energy-ball,25,1,29,37
10231,energy-ball,25,4,0,37
10231,discharge,25,1,34,38
10231,leaf-storm,25,4,0,39
10231,grass-knot,25,4,0,40
10231,charge-beam,24,3,0,41
10231,charge-beam,25,1,16,41
10231,charge-beam,25,4,0,41
10231,electro-ball,25,1,22,42
10231,electro-ball,25,4,0,42
10231,foul-play,25,4,0,43
10231,volt-switch,25,4,0,44
10231,electroweb,25,4,0,45
10231,wild-charge,24,3,0,46
10231,wild-charge,25,4,0,46
10231,grassy-terrain,25,1,50,47
10231,grassy-terrain,25,4,0,47
10231,electric-terrain,25,4,0,48
10231,grassy-glide,25,4,0,49
10231,tera-blast,25,4,0,50
10232,tackle,24,1,5,1
10232,tackle,25,1,1,1
10232,take-down,25,4,0,2
10232,double-edge,25,4,0,3
10232,hyper-beam,24,3,0,4
10232,hyper-beam,25,4,0,4
10232,solar-beam,25,4,0,5
10232,stun-spore,25,1,6,6
10232,thunder-shock,24,1,1,7
10232,thunder-shock,25,1,4,7
10232,thunderbolt,24,1,29,8
10232,thunderbolt,24,3,0,8
10232,thunderbolt,25,4,0,8
10232,thunder-wave,24,1,9,9
10232,thunder-wave,25,4,0,9
10232,thunder,24,1,37,10
10232,thunder,25,4,0,10
10232,agility,25,4,0,11
10232,screech,25,1,13,12
10232,reflect,25,4,0,13
10232,self-destruct,24,1,47,14
10232,self-destruct,25,1,26,14
10232,swift,24,3,0,15
10232,swift,25,1,20,15
10232,swift,25,4,0,15
10232,explosion,25,1,41,16
10232,rest,24,3,0,17
10232,rest,25,4,0,17
10232,substitute,25,4,0,18
10232,thief,25,4,0,19
10232,curse,25,4,0,20
10232,protect,25,4,0,21
10232,scary-face,25,4,0,22
10232,giga-drain,25,4,0,23
10232,endure,25,4,0,24
10232,rollout,25,1,11,25
10232,spark,24,1,15,26
10232,sleep-talk,25,4,0,27
10232,rain-dance,25,4,0,28
10232,facade,25,4,0,29
10232,charge,25,1,1,30
10232,charge,25,4,0,30
10232,taunt,25,4,0,31
10232,ice-ball,24,3,0,32
10232,bullet-seed,25,1,9,33
10232,bullet-seed,25,4,0,33
10232,magical-leaf,24,3,0,34
10232,gyro-ball,25,1,46,35
10232,gyro-ball,25,4,0,35
10232,seed-bomb,25,1,34,36
10232,seed-bomb,25,4,0,36
10232,energy-ball,24,1,21,37
10232,energy-ball,24,3,0,37
10232,energy-ball,25,1,29,37
10232,energy-ball,25,4,0,37
10232,giga-impact,24,3,0,38
10232,giga-impact,25,4,0,38
10232,discharge,25,1,34,39
10232,leaf-storm,25,4,0,40
10232,grass-knot,25,4,0,41
10232,charge-beam,24,3,0,42
10232,charge-beam,25,1,16,42
10232,charge-beam,25,4,0,42
10232,electro-ball,25,1,22,43
10232,electro-ball,25,4,0,43
10232,foul-play,25,4,0,44
10232,volt-switch,25,4,0,45
10232,electroweb,25,4,0,46
10232,wild-charge,24,3,0,47
10232,wild-charge,25,4,0,47
10232,grassy-terrain,25,1,50,48
10232,grassy-terrain,25,4,0,48
10232,electric-terrain,25,4,0,49
10232,grassy-glide,25,4,0,50
10232,chloroblast,24,1,47,51
10232,chloroblast,25,1,0,51
10232,tera-blast,25,4,0,52
10232,supercell-slam,25,4,0,53
10233,fire-punch,24,3,0,1
10233,fire-punch,25,4,0,1
10233,fire-punch,32,12,0,1
10233,thunder-punch,24,3,0,2
10233,thunder-punch,25,4,0,2
10233,thunder-punch,32,12,0,2
10233,mega-kick,32,12,0,3
10233,tackle,25,1,1,4
10233,body-slam,25,4,0,5
10233,body-slam,32,12,0,5
10233,take-down,25,4,0,6
10233,double-edge,25,1,1,7
10233,double-edge,25,4,0,7
10233,double-edge,32,12,0,7
10233,leer,25,1,1,8
10233,roar,25,4,0,9
10233,roar,32,12,0,9
10233,ember,24,1,6,10
10233,ember,25,1,1,10
10233,flamethrower,24,1,34,11
10233,flamethrower,24,3,0,11
10233,flamethrower,25,1,48,11
10233,flamethrower,25,4,0,11
10233,flamethrower,32,12,0,11
10233,hyper-beam,24,3,0,12
10233,hyper-beam,25,4,0,12
10233,hyper-beam,32,12,0,12
10233,low-kick,25,4,0,13
10233,low-kick,32,12,0,13
10233,solar-beam,25,4,0,14
10233,solar-beam,32,12,0,14
10233,fire-spin,25,4,0,15
10233,fire-spin,32,12,0,15
10233,earthquake,25,4,0,16
10233,earthquake,32,12,0,16
10233,dig,25,4,0,17
10233,dig,32,12,0,17
10233,quick-attack,24,1,1,18
10233,quick-attack,25,1,13,18
10233,quick-attack,32,12,0,18
10233,night-shade,25,4,0,19
10233,night-shade,32,12,0,19
10233,smokescreen,25,1,1,20
10233,confuse-ray,25,4,0,21
10233,confuse-ray,32,12,0,21
10233,defense-curl,25,1,24,22
10233,fire-blast,25,4,0,23
10233,fire-blast,32,12,0,23
10233,swift,24,1,25,24
10233,swift,24,3,0,24
10233,swift,25,1,31,24
10233,swift,25,4,0,24
10233,rest,24,3,0,25
10233,rest,25,4,0,25
10233,rest,32,12,0,25
10233,rock-slide,24,3,0,26
10233,rock-slide,25,4,0,26
10233,rock-slide,32,12,0,26
10233,substitute,25,4,0,27
10233,substitute,32,12,0,27
10233,flame-wheel,24,1,18,28
10233,flame-wheel,25,1,20,28
10233,snore,32,12,0,29
10233,curse,25,4,0,30
10233,curse,32,12,0,30
10233,reversal,25,4,0,31
10233,reversal,32,12,0,31
10233,spite,25,4,0,32
10233,spite,32,12,0,32
10233,protect,25,4,0,33
10233,protect,32,12,0,33
10233,endure,25,4,0,34
10233,endure,32,12,0,34
10233,rollout,24,1,11,35
10233,rollout,25,1,61,35
10233,sleep-talk,25,4,0,36
10233,sleep-talk,32,12,0,36
10233,iron-tail,24,3,0,37
10233,sunny-day,25,4,0,38
10233,sunny-day,32,12,0,38
10233,shadow-ball,24,1,43,39
10233,shadow-ball,24,3,0,39
10233,shadow-ball,25,4,0,39
10233,shadow-ball,32,12,0,39
10233,rock-smash,24,3,0,40
10233,heat-wave,25,4,0,41
10233,heat-wave,32,12,0,41
10233,will-o-wisp,25,4,0,42
10233,will-o-wisp,32,12,0,42
10233,facade,25,4,0,43
10233,facade,32,12,0,43
10233,focus-punch,25,4,0,44
10233,focus-punch,32,12,0,44
10233,brick-break,25,4,0,45
10233,brick-break,32,12,0,45
10233,endeavor,25,4,0,46
10233,endeavor,32,12,0,46
10233,eruption,25,1,1,47
10233,eruption,32,12,0,47
10233,blast-burn,25,4,0,48
10233,blast-burn,32,12,0,48
10233,overheat,24,1,43,49
10233,overheat,25,1,74,49
10233,overheat,25,4,0,49
10233,overheat,32,12,0,49
10233,extrasensory,32,12,0,50
10233,aerial-ace,24,3,0,51
10233,aerial-ace,25,4,0,51
10233,aerial-ace,32,12,0,51
10233,howl,32,12,0,52
10233,covet,32,12,0,53
10233,calm-mind,24,3,0,54
10233,calm-mind,25,4,0,54
10233,calm-mind,32,12,0,54
10233,gyro-ball,25,1,1,55
10233,gyro-ball,25,4,0,55
10233,gyro-ball,32,12,0,55
10233,flare-blitz,25,4,0,56
10233,flare-blitz,32,12,0,56
10233,drain-punch,24,3,0,57
10233,focus-blast,25,4,0,58
10233,focus-blast,32,12,0,58
10233,giga-impact,24,3,0,59
10233,giga-impact,25,4,0,59
10233,giga-impact,32,12,0,59
10233,shadow-claw,24,3,0,60
10233,shadow-claw,25,4,0,60
10233,shadow-claw,32,12,0,60
10233,fire-fang,25,4,0,61
10233,fire-fang,32,12,0,61
10233,zen-headbutt,25,4,0,62
10233,zen-headbutt,32,12,0,62
10233,lava-plume,25,1,43,63
10233,lava-plume,32,12,0,63
10233,iron-head,25,4,0,64
10233,iron-head,32,12,0,64
10233,ominous-wind,24,3,0,65
10233,flame-charge,25,1,35,66
10233,flame-charge,25,4,0,66
10233,flame-charge,32,12,0,66
10233,round,32,12,0,67
10233,hex,24,1,0,68
10233,hex,25,4,0,68
10233,hex,32,12,0,68
10233,inferno,25,1,56,69
10233,inferno,32,12,0,69
10233,fire-pledge,25,4,0,70
10233,bulldoze,24,3,0,71
10233,bulldoze,25,4,0,71
10233,bulldoze,32,12,0,71
10233,wild-charge,24,3,0,72
10233,wild-charge,25,4,0,72
10233,wild-charge,32,12,0,72
10233,play-rough,25,4,0,73
10233,play-rough,32,12,0,73
10233,mystical-fire,24,3,0,74
10233,mystical-fire,32,12,0,74
10233,burn-up,32,12,0,75
10233,stomping-tantrum,25,4,0,76
10233,stomping-tantrum,32,12,0,76
10233,burning-jealousy,25,4,0,77
10233,burning-jealousy,32,12,0,77
10233,poltergeist,25,4,0,78
10233,poltergeist,32,12,0,78
10233,infernal-parade,24,1,40,79
10233,infernal-parade,25,1,0,79
10233,infernal-parade,32,12,0,79
10233,tera-blast,25,4,0,80
10233,temper-flare,25,4,0,81
10233,temper-flare,32,12,0,81
10234,swords-dance,25,4,0,1
10234,tackle,25,1,1,2
10234,take-down,25,4,0,3
10234,double-edge,24,1,47,4
10234,double-edge,25,4,0,4
10234,poison-sting,24,1,1,5
10234,poison-sting,25,1,1,5
10234,pin-missile,24,1,9,6
10234,pin-missile,25,1,32,6
10234,bite,25,1,8,7
10234,supersonic,25,2,0,8
10234,hydro-pump,25,4,0,9
10234,surf,25,4,0,10
10234,ice-beam,24,3,0,11
10234,ice-beam,25,4,0,11
10234,blizzard,25,4,0,12
10234,bubble-beam,25,2,0,13
10234,toxic,25,1,44,14
10234,toxic,25,4,0,14
10234,agility,25,4,0,15
10234,harden,25,1,4,16
10234,minimize,25,1,16,17
10234,haze,25,2,0,18
10234,haze,25,4,0,18
10234,self-destruct,24,1,57,19
10234,self-destruct,25,2,0,19
10234,waterfall,25,4,0,20
10234,swift,24,3,0,21
10234,swift,25,4,0,21
10234,rest,24,3,0,22
10234,rest,25,4,0,22
10234,substitute,25,4,0,23
10234,curse,25,4,0,24
10234,flail,25,2,0,25
10234,reversal,25,4,0,26
10234,spite,25,4,0,27
10234,protect,25,4,0,28
10234,scary-face,25,4,0,29
10234,sludge-bomb,24,3,0,30
10234,sludge-bomb,25,4,0,30
10234,spikes,24,1,5,31
10234,spikes,24,3,0,31
10234,spikes,25,1,20,31
10234,spikes,25,4,0,31
10234,destiny-bond,25,1,56,32
10234,icy-wind,24,3,0,33
10234,icy-wind,25,4,0,33
10234,endure,25,4,0,34
10234,sleep-talk,25,4,0,35
10234,pain-split,25,4,0,36
10234,rain-dance,25,4,0,37
10234,crunch,25,1,48,38
10234,crunch,25,4,0,38
10234,shadow-ball,24,3,0,39
10234,shadow-ball,25,4,0,39
10234,stockpile,25,1,40,40
10234,spit-up,25,1,40,41
10234,facade,25,4,0,42
10234,taunt,25,4,0,43
10234,ice-ball,24,3,0,44
10234,astonish,25,2,0,45
